V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14
-0,2000528182103180;0,295071853586346577;0,53889599596371640;-0,09022646970427012;0,000278142715450827;0,03478023186278147;0,07594748097626669;0,18152556855654950;0,2508957550197213;-0,05022914629432542;0,071977843074950795;-0,11429548594360897;0,15565400552574551;0,15423091788486529
-0,1912326235502705;0,335865305546965254;0,55753649015475260;-0,11497923139236338;-0,033254545916592090;0,01346086569080630;-0,03667148973050175;0,19162997324942396;0,0713000626249632;-0,05585645125154062;0,050046855538103965;-0,07124373849226080;0,00172081413134048;0,24376152824894443
-0,2003332561935038;0,327117337030510769;0,49694672349543062;-0,19295969943625202;-0,000355638723808624;-0,00317132993662123;-0,11599954861088957;0,04196768487313238;-0,0132878912148658;-0,18390384759663539;0,233001958664990572;-0,09843710874076869;0,14579593841986496;0,08823083956770661
-0,1831422412379747;0,362531323676819228;0,50526641457915256;-0,11017812029600105;-0,119531811910363689;0,02018979169614967;-0,07460910326058724;0,06617702749333260;-0,0166075063548455;0,05087093842894749;-0,148644159064344084;0,26871851351329601;-0,04326416786408005;-0,12137353311555252
-0,1323837592893929;0,317951747887494418;0,45055649094764100;-0,07769451231399152;-0,116138004241044590;0,10060536329600267;0,02123673233368104;-0,16114520956221082;-0,1528087333251913;0,20729299530541984;-0,076067436197737689;0,10364784396396196;-0,26463631601536197;-0,27104020530110462
-0,1500767691030193;0,338631429989144195;0,53323082631837937;-0,06348991159903443;-0,005942889182849465;0,14115302753734363;0,06639532108811716;0,07398678266119017;-0,0349430364933754;0,04462922550498331;-0,061138541027415477;0,20578770963265622;-0,11532613721145929;-0,28420797420665589
-0,2079827411310292;0,353281974857549697;0,55225367452550089;-0,20185027114177667;-0,031596356691738374;-0,01128257526071924;0,07737198358269190;0,07095813621760359;-0,0503245327573554;0,03422195903498335;-0,000855455480429423;-0,19081602677403947;0,15775743182461874;0,10587312556073587
-0,1847958972641000;0,357795397088886524;0,51565804428221806;-0,09375524148827934;-0,022558004298845753;0,07491424303857447;-0,05948750988829150;0,02725413765539944;-0,1857155121349512;0,10869898006456266;-0,086960404727629184;-0,16486522908096252;0,02953710637009187;0,16158711508806506
-0,3326186816242068;-0,456343871853884975;-0,03727411212782052;-0,06651984553800235;-0,311176492932522863;-0,07186920958961238;-0,01998537204313873;0,02195525834514646;-0,0144647989116868;-0,19915294329312044;-0,015300894320276981;-0,02031463559192633;0,09765530910003110;-0,09838088120796862
-0,0148999838265164;-0,487088977530213740;0,04874749058563226;-0,11060109025940021;-0,048296746664838623;0,05583414444490635;0,13607411837528274;0,03497774325317166;0,0585159742474143;-0,31161712428502170;-0,248454778772469770;0,00559575336462924;0,02843639363417568;-0,05739411575422961
-0,0471514518545231;-0,501026964838113043;0,03339735626757889;-0,10808867165138974;-0,033342459448093380;0,18459718517165452;0,01920713143157523;-0,01776303368615573;-0,0228024551656385;-0,32168333901059032;-0,207891091521446580;0,07500052104526977;0,03391393549125694;-0,03660359282882771
-0,1962939125219710;-0,343759543882415031;0,05458902622923435;-0,03087215217358449;-0,142376006726606219;0,08518133871358938;0,06843402070224815;0,12250194306924542;-0,2939466186609502;-0,11822061900708389;-0,343370002667626073;-0,32362743220902473;-0,08599581979156963;0,03355620198799755
-0,3056896855148006;-0,274156337242747183;-0,06935643473826665;0,05747339395546974;-0,260314678333808891;0,09969322358102428;-0,10343177240125993;-0,14144390205729404;0,1096184626429869;-0,19718988403917914;-0,178043998767061562;-0,13886973680439538;0,21842216473405790;-0,12367101784559073
-0,1201921373689842;-0,312187776049773547;0,00420528978130709;-0,26855744022317329;-0,401234137115755840;-0,10464603996386684;0,45920341857869484;0,01547320433876354;0,0319845156951995;0,06266861359406214;0,118169595186548460;0,00336671212396875;-0,06477066145119605;0,01375902200715012
-0,3350291283646608;-0,468738032844069397;0,03625781343587643;0,25100893273006503;-0,017131956420666103;-0,05323326125478044;-0,01339762861210120;0,03182639590439617;-0,2084645934897829;0,11651200151730529;0,101800906633077906;0,10081806906709377;-0,01366080161569683;0,06398418228681031
-0,2887261488228543;-0,402756538493959482;-0,06538231289085418;-0,15192661333589982;-0,383363211278749783;-0,18346290901464440;0,06167026365542110;-0,01725535379487596;-0,0259882730544321;0,10726384716931775;0,206554683914323162;-0,00284983010719676;-0,06493872263621531;0,01018526576836352
-0,2636018315076564;-0,404596484119562338;-0,03361415821093208;0,09602202270870119;-0,053523953848868905;0,10523020791333781;-0,05060582314646105;0,17397110696211815;-0,3992662622040076;-0,02019812812463770;0,086887240531781290;0,00842510592735849;0,15715108759982610;0,06463263929343740
-0,1576081186008660;0,155335045701266466;-0,18292341075466598;-0,21609686024055200;-0,008256262016111314;-0,17195603369834142;0,12005880636415356;-0,44809884889463591;-0,0174627938146694;0,12895169831089681;-0,166678473197227117;0,16010994823701080;0,21769530242935164;0,22947068087660299
-0,2433633265619609;0,133078361937071205;-0,20417873594026129;-0,36985884064332664;0,044056600059695486;-0,18593265745459586;-0,03592416136811640;-0,39464854012574552;0,1406556605744088;-0,02876995957280626;0,175982458810607950;0,04306210820593089;0,10067112498742599;-0,18946095398598919
-0,1599254524250540;-0,290228604953507052;-0,07509936266410072;-0,40688088133213063;0,128314237855707558;-0,18663836157235678;-0,23874337896225054;0,11549915005798288;-0,0541304461024207;0,05571329321240833;0,053748401439027246;-0,06492039240845979;-0,20103036942851135;0,03009359852481401
-0,3492832828892548;-0,408970017826222609;-0,13212415021574314;-0,18120034433332066;-0,155432930276119319;-0,19975867535902855;-0,05168424733942305;0,10389266830100069;-0,1109664927675816;0,00441739311863504;0,141733883915792613;0,13266769379873361;-0,09521000597811700;0,07453398280318962
-0,3293027990837200;-0,318276868041007799;-0,00190871117569823;0,18064018968500381;0,151967482810647120;-0,12778179361372302;-0,14615283112007357;0,03283670413123656;-0,0064046880798782;0,04639421977484953;0,214821346482737402;0,14389334283710944;-0,21914736121585066;0,19569113196317411
