V1;V2;V3;V4;V5;V6;V7;V8;V9;V10
0,1687663801394266;0,39238880633089984;-0,37591774613848938;-0,009014762796231413;0,08594922659392337;-0,05000831402397635;-0,07153241170777153;0,35980441565410692;-0,27708131311247552;-0,033592077510449167
0,3145271008032718;0,44933341113475678;0,05764260143488983;-0,076098346426525104;0,17385241693345929;0,07979800470853564;0,04145669807539971;0,16375213970244781;-0,12435300564248285;-0,309578526339938542
0,3965352021119348;0,43330939683040492;0,17046760393511648;-0,079483810753186071;0,02415965035734126;0,17775784511963078;-0,05187228186951315;-0,00407410617745402;-0,09938219008976218;-0,094149808467336296
0,3549400780439923;0,37703110062071915;0,14835329999662467;-0,184586713263197921;-0,06877136121213191;0,26898105374472925;-0,23577635290878290;-0,09989313029780776;-0,09446891780580806;-0,115833462675575427
0,3805200976094200;0,43200766650938299;0,15695608528493052;-0,146650547522635094;0,08262865291574950;0,23881169899149021;-0,13467394576619393;0,05135910469802150;-0,04850270477020328;-0,155334484393207239
0,3368598154249590;0,44984029247659041;-0,01297589144696694;-0,037573293419445618;0,11000747093656950;-0,06598871779290937;-0,17466451143138043;0,13306847153888493;-0,05289173494473400;-0,111723952301912427
0,3980015443271936;0,33262737341746546;0,17686079949409791;-0,079487806328923799;0,01503540141389395;0,23867463977758546;0,23942916564053579;0,05011441672443503;0,01748391197823147;0,038252277205991267
0,4474648891908792;0,33901064224279087;0,21406846127840484;-0,122573767378973408;0,06450915078099288;0,13365596175298813;0,02976489047139142;0,01389223754244404;0,04976310590359492;-0,047356374174646949
-0,1163596454659301;0,20134674175771275;-0,79962701420812643;0,012467963920447227;-0,19756357282542442;0,02309914205407918;-0,02444276185365220;-0,03464804231697532;-0,02260602848546540;0,098722842245031334
-0,4691509319345201;-0,04459022616092911;-0,10137279640410522;-0,235023067274328756;0,36731530840785254;0,21907901151843123;-0,10317253931264467;-0,18901715274169043;0,26958453383942121;0,112839892077142401
