V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20
0,316395368418482648;0,285550119993149942;0,02903444278816944;-0,28630886917305354;-0,01898796509516429;-0,04529677525756097;0,01030084026309011;0,13179455044349553;0,15885921887200147;0,140808432542231465;-0,229947601852576317;-0,02021208842714779;0,07829955496871083;-0,070150808842538201;-0,06675588199882099;-0,31767570072588580;0,01788491183377545;0,13483851048125242;0,00456805748754574;0,07725346823727999
-0,076278524455637514;-0,174362148947600853;-0,39235667747488900;-0,02892567671745744;0,04912777879236165;-0,20693773392372969;-0,00403458510458109;-0,04127063741628897;-0,03160525818375724;0,101192367834792310;-0,035018504184347612;0,14269066892775170;0,08508665471395113;-0,151232616302436507;0,04960941520786505;0,15942741893475953;-0,13538180735738756;-0,07933819438555492;-0,11411120703779179;0,21163151331409624
0,270926584071951915;-0,111735836621294285;0,17605156842636385;-0,04029227478984009;-0,17023383649799598;-0,15452350608416140;-0,11089221966193881;-0,12492028284168474;-0,13290110129210164;-0,058499447769745992;-0,359344601420458931;-0,18871262501634392;0,06537610008042827;-0,059878006368947509;-0,05661474794544666;0,01297325199525323;-0,01215082532095153;-0,00116399009312773;0,07807414452736658;-0,00686075902815697
0,226235832344917592;-0,198983313523943800;0,07068398859202052;0,06598124494497981;0,13212257580019116;0,06258222833422147;0,07651480027327387;0,27375401842618302;0,08534190557148724;-0,117275439332694284;-0,228689141024997961;-0,16483115592904654;0,10343862862122122;-0,126796622968098183;-0,11932785024676448;0,15549326731486182;0,11206243652638052;-0,01253100354172994;0,04973999592473767;-0,01412008310439584
0,096291184469316268;-0,321996642063599736;-0,22220952606677183;0,04795136214533756;0,06732206604851797;0,21021121041868873;0,01095745834077296;0,08119203618465010;-0,10804776953787922;0,193207153329229692;0,067229522999152330;-0,17075629947143717;-0,00285848017423583;-0,011345907078151835;-0,08722895177811828;0,01415326517785273;0,02331354255556476;-0,06376880646373387;0,19100680756041397;0,01310021499850164
-0,455461319359399375;0,063902011223000960;0,08536923466340061;-0,07387586818599576;0,23451600683223872;-0,18366815742447595;0,05917838038268629;-0,27067591266797930;-0,12152095091663523;-0,034842709133095284;0,114629064973089917;-0,19812179646487377;0,06638063890866151;0,030450260763650545;0,12058715630263532;-0,01775257251831967;0,12651201618007712;0,14495512955078452;0,01277428357865739;0,11224488121404892
0,060386172332142274;-0,331053650286719570;-0,25920184029225318;0,02950174099342566;0,11026739142981505;-0,01869094962672536;0,07455746448279262;0,00076477586396792;0,23756051686063523;-0,181987685874395677;-0,051900032806601534;-0,03631295497847142;0,13329811074714598;-0,047172619927410647;-0,09568291748702357;0,03974411639591324;-0,00046277996267724;-0,13181758550140696;0,04528032943331534;0,10231474049847279
-0,049236673902754248;0,384382070014095134;-0,01753133358360841;0,23405642721423250;0,14766447338377642;0,52897600567856196;-0,12996616598558458;-0,22676744757862344;-0,00999315947768098;0,053909765678871333;-0,081683003700205994;0,10490400073599211;0,10341959115391303;-0,045726754490614301;0,01088859921820890;0,00345409861294431;0,05722584069847434;0,20282806806867434;0,00208303211910412;-0,01701138000547424
0,263968029490474321;0,488329231640412864;-0,16629788111206142;-0,11696004696955657;0,22390064032979493;0,14335379480832131;-0,09377202546210746;0,04715947956542284;0,03655169318636009;0,036263160136639778;-0,155927755816463898;-0,13859324644678694;-0,18036265911075458;0,161394708938229714;0,06668120629685852;0,08952215590231452;-0,11022623856007799;-0,04237220334395980;0,04886660737373476;-0,05991418620634236
0,055002855401984865;-0,341969295016324837;-0,28418117839297047;0,00807835806325555;0,03189805911611388;-0,02958237897425106;-0,04493865716302206;-0,05366444003356910;0,03608040482984219;-0,001145189235252269;-0,019339086983715684;-0,14458582975040007;-0,11794420411567380;-0,011403997539320331;-0,11656913105205846;0,19986000975616580;0,21011873964469588;-0,06404900036690385;-0,12740677116173979;0,08658657924953204
-0,341457669135711683;0,267779898271667649;-0,08243527033881018;-0,01509258714256651;0,30788055510106555;-0,33119448825258307;0,03786516638161501;0,18309194369338416;-0,02981964265195604;-0,051094147761406743;-0,169233170701509256;0,12280193994365311;0,08585579139896593;0,167944827652108386;-0,14322167275381908;-0,08244264658375799;-0,06938193894347172;-0,02675339548060331;0,00224833216828567;0,08995023940405336
-0,079507548948286710;-0,274145809636765103;-0,40415944249688296;-0,06124502281244010;-0,02895705923022296;-0,08019279935624582;-0,18950222009847678;0,04862815093378073;0,06791469209947935;0,013233055369214139;0,111051752081945315;-0,13011178082986818;-0,01616374774780201;0,160847912708048102;-0,04973421722171634;0,08546891532946907;-0,05598260104894340;0,17156281293151468;0,02642058803149230;0,03060448682866816
-0,525617206060658870;0,096496944434330142;0,22298394606414826;-0,20555168701402005;-0,02637443250159135;0,11358721150407952;-0,04762873857159024;0,00336401038462311;0,12155458008296663;-0,086052685459813677;-0,056591495556452855;-0,08770887467822770;0,15385317751367716;-0,297023218499876396;0,05718845565099517;-0,02421081220347528;0,04565803174551097;-0,31583122783445849;0,01471021067222395;0,05083108723844873
-0,332805217655931851;-0,054024662720818788;0,31767160213049339;-0,09754704701358290;-0,17730966360980929;0,10562833459409547;-0,29998990836571859;-0,12685201840623314;-0,05745513027108583;-0,041651281080313581;-0,144737178885301770;0,00736557048852377;0,00549277166496683;-0,083915695828532338;-0,16311032977238951;0,12550070706303659;-0,25817468293750945;-0,05865840353943466;0,12180029437638093;-0,01242711850595632
0,050776496245348156;-0,418591255289826547;-0,18651481601328254;-0,07780243013612440;-0,00133185048671042;0,13962863078952920;0,04967391236094340;-0,02657257637768582;0,04551067185189519;0,035857604950024768;0,016347213010591489;0,05981907254064864;0,07224564505374535;0,114772172849154780;0,10837961667775170;0,13615196260563101;-0,15878025531009551;0,12174914131063067;0,11520180073840629;-0,10390672012197544
-0,476656814634541126;0,130989503443851185;-0,01608475258166642;-0,08587103122500496;0,29251011926914089;-0,25172362409016508;-0,08637365746793228;-0,04786773149554226;0,09763826982050158;-0,029909210758277249;0,006385482562405315;0,10965018516090697;0,18683953235776651;0,058913570922402674;-0,05185943746181096;0,08397459428718003;-0,05734589234301025;-0,02520756786812543;0,03637331964469653;-0,23455437356173039
-0,010158350200245627;0,260874966282782894;-0,15162312335146899;0,21933216013799098;-0,14408501618442315;-0,23497678759506918;0,20038335398385845;-0,04607086391731217;-0,21712898845235865;0,022468733021937470;-0,122854016161752150;0,00552485748263522;0,01515800632568116;0,186656490258424679;-0,23111054699939201;0,26693676373609754;-0,06904353772836415;-0,11377379971497871;0,05709223481781008;-0,08726708279456741
-0,096298563195438155;-0,244789850867669551;-0,45724673298958241;-0,07009843645736752;-0,08930913118957350;-0,09307012939017316;-0,11280077242639162;-0,07010516195217825;-0,02361184639604300;0,008799240588477053;0,136983791201978844;0,06760595312128026;-0,17229783644787100;0,004490093562000246;0,02960581011221270;0,01282987324039648;-0,12180000468614924;-0,12865514727677185;0,07218881778311778;-0,20890236741329168
0,257019188918861607;-0,291063037582951878;0,13525370885645591;-0,08875301224920459;0,11859449799096519;0,17752805420047377;0,22637644484879876;0,22707677685901015;0,00287246069270480;0,163720500295074040;-0,105714583880239507;0,06755977640552926;0,01322083939517342;0,117724413884285811;0,03164996504656888;-0,07909131610956810;-0,05543355125175538;-0,08218653321670959;-0,15292248905770384;-0,14773821713949312
-0,169750411904730503;0,101167414041177364;-0,01476325774485119;0,02531293976176643;0,31552228280675754;-0,23102863484483674;0,04681918741487516;0,09281148622087348;-0,34668147856375786;-0,022880378904170103;0,068142714423683762;0,03575895741147148;0,19542818944750867;-0,199247710742418316;-0,01039039077937960;-0,12228159124823129;0,16564417354605046;0,05729162668545285;0,05276672883567370;-0,20516687848448126
0,261026182579089494;0,213005188153006758;0,06358615749050760;-0,23239619555184859;-0,14485933975421497;-0,10559822768330021;0,10024244756132916;-0,04022644871353477;0,08525377681012092;0,075321946348226462;0,149092816938334982;-0,19691381689569326;-0,05578032509307875;-0,179104496216194620;-0,09677954358497336;0,06632769313576409;0,05161336490404081;0,21989170246153331;-0,31789785218165950;0,12908780753348220
0,413480202186249535;0,136879305187578459;0,07916170017046173;-0,26108452562599788;-0,01018807271090070;-0,14756331645273232;0,09768474984243143;-0,12326384845086380;0,18410983063228847;-0,092326714265418525;-0,149159819598359639;0,16857133769175930;-0,00548867106410079;-0,000803664930823639;0,10177969576230916;0,05710681091112659;0,06205027751166491;-0,06843148857962926;-0,17097533806908702;-0,02583861394256785
0,275017268258074765;-0,266889052779373248;0,16208110863252109;0,02523517751249109;0,09828942973925288;0,07006816460729773;0,15408065351577255;0,06579982710591734;-0,16229756996706721;-0,041721456953114591;0,074322063697564347;0,08877701334810795;0,12881946235213015;0,136564730549609659;-0,06328732896391084;-0,13776879309954818;0,20687516867138567;-0,08802227727553456;0,01161308949824449;-0,03620997706890768
